League,Squad,Player,Rk,Nation,Pos,Comp,Age,Born,90s,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,PlSqu
Big5,Unknown Squad,Michail Antonio,135,jm JAM,FW,eng Premier League,34,1990,9.3,22,2.37,14,0,1,5,1,1,4,0.43,0,0,0,4,0,0,Michail AntonioUnknown Squad
Big5,Unknown Squad,Antoniu,136,es ESP,"FW,MF",es La Liga,21,2002,11.4,24,2.11,11,0,6,0,5,2,1,0.09,1,0,0,0,0,0,AntoniuUnknown Squad
Big5,Unknown Squad,Antony,137,br BRA,"DF,MF",eng Premier League,24,2000,1.6,8,5.11,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0,AntonyUnknown Squad
Big5,Unknown Squad,Antony,138,br BRA,FW,es La Liga,24,2000,15.1,77,5.09,61,4,5,4,3,0,9,0.60,6,0,1,2,0,0,AntonyUnknown Squad
Big5,Unknown Squad,Anuar,139,ma MAR,"MF,FW",es La Liga,29,1995,19.1,25,1.31,17,1,2,0,5,0,4,0.21,1,0,2,0,1,0,AnuarUnknown Squad
Big5,Unknown Squad,Dennis Appiah,140,fr FRA,DF,fr Ligue 1,32,1992,23.6,38,1.61,32,3,2,0,0,1,3,0.13,2,1,0,0,0,0,Dennis AppiahUnknown Squad
Big5,Unknown Squad,Aritz Arambarri,141,es ESP,DF,es La Liga,26,1998,2.0,1,0.51,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Aritz ArambarriUnknown Squad
Big5,Unknown Squad,Mauro Arambarri,142,uy URU,MF,es La Liga,28,1995,29.6,54,1.83,34,0,3,6,9,2,3,0.10,1,0,0,2,0,0,Mauro ArambarriUnknown Squad
Big5,Unknown Squad,Jon Aramburu,143,ve VEN,DF,es La Liga,22,2002,27.3,33,1.21,26,3,1,0,1,2,2,0.07,2,0,0,0,0,0,Jon AramburuUnknown Squad
Big5,Unknown Squad,Julian Araujo,144,mx MEX,DF,eng Premier League,22,2001,5.5,5,0.91,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Julian AraujoUnknown Squad
Big5,Unknown Squad,Ronald Araujo,145,uy URU,DF,es La Liga,25,1999,8.4,12,1.43,11,0,0,1,0,0,2,0.24,1,0,0,1,0,0,Ronald AraujoUnknown Squad
Big5,Unknown Squad,Cameron Archer,146,eng ENG,FW,eng Premier League,23,2001,16.0,20,1.25,10,0,4,5,1,0,0,0.00,0,0,0,0,0,0,Cameron ArcherUnknown Squad
Big5,Unknown Squad,Carlens Arcus,147,ht HAI,DF,fr Ligue 1,28,1996,22.7,37,1.63,32,1,1,0,1,2,3,0.13,2,0,0,0,1,0,Carlens ArcusUnknown Squad
Big5,Unknown Squad,Alphonse Areola,148,fr FRA,GK,eng Premier League,31,1993,25.1,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Alphonse AreolaUnknown Squad
Big5,Unknown Squad,Adu Ares,149,es ESP,FW,es La Liga,22,2001,0.2,1,4.74,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Adu AresUnknown Squad
Big5,Unknown Squad,Jesus Areso,150,es ESP,DF,es La Liga,25,1999,34.2,73,2.13,55,12,2,1,3,0,9,0.26,7,2,0,0,0,0,Jesus AresoUnknown Squad
Big5,Unknown Squad,David Arguelles,151,es ESP,MF,es La Liga,22,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,David ArguellesUnknown Squad
Big5,Unknown Squad,Joe Aribo,152,ng NGA,"MF,DF",eng Premier League,28,1996,22.4,37,1.66,32,0,2,1,2,0,1,0.04,1,0,0,0,0,0,Joe AriboUnknown Squad
Big5,Unknown Squad,Adam Armstrong,153,eng ENG,"FW,MF",eng Premier League,27,1997,13.9,19,1.37,12,1,2,4,0,0,4,0.29,1,0,0,3,0,0,Adam ArmstrongUnknown Squad
Big5,Unknown Squad,Harrison Armstrong,154,eng ENG,MF,eng Premier League,17,2007,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Harrison ArmstrongUnknown Squad
Big5,Unknown Squad,Jose Arnaiz,155,es ESP,"FW,MF",es La Liga,29,1995,1.5,9,6.04,6,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Jose ArnaizUnknown Squad
Big5,Unknown Squad,Hakon Arnar Haraldsson,156,is ISL,"MF,FW",fr Ligue 1,21,2003,19.5,70,3.59,49,12,1,4,3,1,7,0.36,5,1,0,1,0,0,Hakon Arnar HaraldssonUnknown Squad
Big5,Unknown Squad,Marko Arnautovic,157,at AUT,FW,it Serie A,35,1989,6.1,15,2.46,15,0,0,0,0,0,2,0.33,2,0,0,0,0,0,Marko ArnautovicUnknown Squad
Big5,Unknown Squad,Maximilian Arnold,158,de GER,MF,de Bundesliga,30,1994,26.2,83,3.17,47,31,1,1,3,0,10,0.38,3,7,0,0,0,0,Maximilian ArnoldUnknown Squad
Big5,Unknown Squad,Jann-Fiete Arp,159,de GER,"FW,MF",de Bundesliga,24,2000,7.9,33,4.17,18,4,2,3,5,1,3,0.38,1,1,0,1,0,0,Jann-Fiete ArpUnknown Squad
Big5,Unknown Squad,Sergio Arribas,160,es ESP,DF,es La Liga,21,2003,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Sergio ArribasUnknown Squad
Big5,Unknown Squad,Kepa Arrizabalaga,161,es ESP,GK,eng Premier League,29,1994,31.0,4,0.13,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Kepa ArrizabalagaUnknown Squad
Big5,Unknown Squad,Arthur,162,br BRA,DF,de Bundesliga,21,2003,8.4,7,0.84,7,0,0,0,0,0,1,0.12,1,0,0,0,0,0,ArthurUnknown Squad
Big5,Unknown Squad,Takuma Asano,163,jp JPN,"FW,MF",es La Liga,29,1994,11.7,22,1.88,16,0,2,2,2,0,2,0.17,2,0,0,0,0,0,Takuma AsanoUnknown Squad
Big5,Unknown Squad,Raul Asencio,164,es ESP,DF,es La Liga,21,2003,18.6,12,0.65,11,0,1,0,0,0,1,0.05,1,0,0,0,0,0,Raul AsencioUnknown Squad
Big5,Unknown Squad,Marco Asensio,165,es ESP,MF,eng Premier League,28,1996,8.3,35,4.24,22,7,1,1,3,1,3,0.36,2,0,0,1,0,0,Marco AsensioUnknown Squad
Big5,Unknown Squad,Marco Asensio,166,es ESP,"FW,MF",fr Ligue 1,28,1996,6.9,37,5.39,27,2,2,6,0,0,7,1.02,7,0,0,0,0,0,Marco AsensioUnknown Squad
Big5,Unknown Squad,Kristjan Asllani,167,al ALB,MF,it Serie A,22,2002,11.0,31,2.82,23,6,0,1,1,0,3,0.27,2,1,0,0,0,0,Kristjan AsllaniUnknown Squad
Big5,Unknown Squad,Iago Aspas,168,es ESP,"FW,MF",es La Liga,36,1987,19.4,74,3.82,66,1,2,3,2,0,13,0.67,11,0,0,1,1,0,Iago AspasUnknown Squad
Big5,Unknown Squad,Yaser Asprilla,169,co COL,"FW,MF",es La Liga,20,2003,15.6,61,3.91,45,7,7,1,1,0,7,0.45,5,2,0,0,0,0,Yaser AsprillaUnknown Squad
Big5,Unknown Squad,Lorenz Assignon,170,tg TOG,"DF,MF",fr Ligue 1,24,2000,26.2,67,2.56,52,7,3,3,1,1,10,0.38,7,0,0,2,1,0,Lorenz AssignonUnknown Squad
Big5,Unknown Squad,Dehmaine Assoumani,171,fr FRA,"MF,FW",fr Ligue 1,19,2005,1.1,7,6.36,5,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Dehmaine AssoumaniUnknown Squad
Big5,Unknown Squad,Valentin Atangana Edoa,172,fr FRA,MF,fr Ligue 1,18,2005,31.7,49,1.55,33,0,3,5,4,4,1,0.03,1,0,0,0,0,0,Valentin Atangana EdoaUnknown Squad
Big5,Unknown Squad,Arthur Atta,173,fr FRA,"MF,FW",it Serie A,21,2003,13.9,46,3.31,40,2,1,2,1,0,2,0.14,0,0,0,2,0,0,Arthur AttaUnknown Squad
Big5,Unknown Squad,Noah Atubolu,174,de GER,GK,de Bundesliga,22,2002,25.6,6,0.23,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Noah AtuboluUnknown Squad
Big5,Unknown Squad,Emil Audero,175,id IDN,GK,it Serie A,27,1997,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Emil AuderoUnknown Squad
Big5,Unknown Squad,Tommaso Augello,176,it ITA,DF,it Serie A,29,1994,30.1,73,2.42,48,21,3,1,0,0,11,0.36,10,1,0,0,0,0,Tommaso AugelloUnknown Squad
Big5,Unknown Squad,Carlos Augusto,177,br BRA,DF,it Serie A,25,1999,18.8,24,1.28,18,1,0,1,2,2,3,0.16,2,0,0,1,0,0,Carlos AugustoUnknown Squad
Big5,Unknown Squad,Yann Aurel Bisseck,178,de GER,DF,it Serie A,23,2000,18.3,20,1.10,16,0,0,2,1,1,4,0.22,4,0,0,0,0,0,Yann Aurel BisseckUnknown Squad
Big5,Unknown Squad,Brandon Austin,179,eng ENG,GK,eng Premier League,25,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Brandon AustinUnknown Squad
Big5,Unknown Squad,Ezequiel Avila,180,ar ARG,FW,es La Liga,30,1994,7.5,31,4.12,24,0,1,2,4,0,3,0.40,3,0,0,0,0,0,Ezequiel AvilaUnknown Squad
Big5,Unknown Squad,Taiwo Awoniyi,181,ng NGA,FW,eng Premier League,26,1997,4.6,9,1.95,5,0,1,2,1,0,1,0.22,0,0,0,1,0,0,Taiwo AwoniyiUnknown Squad
Big5,Unknown Squad,Yasin Ayari,182,se SWE,MF,eng Premier League,20,2003,21.8,61,2.79,36,13,3,3,4,2,6,0.27,4,2,0,0,0,0,Yasin AyariUnknown Squad
Big5,Unknown Squad,Florian Aye,183,fr FRA,FW,fr Ligue 1,27,1997,6.4,5,0.78,4,0,0,1,0,0,2,0.31,1,0,0,1,0,0,Florian AyeUnknown Squad
Big5,Unknown Squad,Andre Ayew,184,gh GHA,FW,fr Ligue 1,34,1989,16.1,20,1.24,15,0,1,2,2,0,1,0.06,1,0,0,0,0,0,Andre AyewUnknown Squad
Big5,Unknown Squad,Jordan Ayew,185,gh GHA,"FW,MF",eng Premier League,32,1991,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jordan AyewUnknown Squad
Big5,Unknown Squad,Jordan Ayew,186,gh GHA,"FW,MF",eng Premier League,32,1991,18.2,41,2.25,24,8,3,4,1,1,2,0.11,1,0,0,1,0,0,Jordan AyewUnknown Squad
Big5,Unknown Squad,Neil El Aynaoui,187,fr FRA,MF,fr Ligue 1,23,2001,17.6,42,2.38,22,17,0,1,1,1,2,0.11,0,2,0,0,0,0,Neil El AynaouiUnknown Squad
Big5,Unknown Squad,Ayman Azhil,188,ma MAR,MF,de Bundesliga,23,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ayman AzhilUnknown Squad
Big5,Unknown Squad,Adam Aznou,189,ma MAR,DF,es La Liga,18,2006,9.7,16,1.64,11,3,2,0,0,0,0,0.00,0,0,0,0,0,0,Adam AznouUnknown Squad
Big5,Unknown Squad,Adam Aznou,190,ma MAR,DF,de Bundesliga,18,2006,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Adam AznouUnknown Squad
Big5,Unknown Squad,Cesar Azpilicueta,191,es ESP,DF,es La Liga,34,1989,9.7,8,0.82,5,2,0,0,0,1,1,0.10,1,0,0,0,0,0,Cesar AzpilicuetaUnknown Squad
Big5,Unknown Squad,Paulo Azzi,192,br BRA,DF,it Serie A,30,1994,4.7,15,3.17,9,2,1,2,0,1,0,0.00,0,0,0,0,0,0,Paulo AzziUnknown Squad
Big5,Unknown Squad,Oussama El Azzouzi,193,ma MAR,MF,it Serie A,23,2001,0.2,2,9.47,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Oussama El AzzouziUnknown Squad
Big5,Unknown Squad,Papa Ba,194,es ESP,MF,es La Liga,19,2004,0.5,2,3.75,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Papa BaUnknown Squad
Big5,Unknown Squad,Shavy Babicka,195,ga GAB,"MF,FW",fr Ligue 1,24,2000,13.2,29,2.20,20,1,3,0,3,2,5,0.38,3,0,1,0,1,0,Shavy BabickaUnknown Squad
Big5,Unknown Squad,Jacopo Bacci,196,it ITA,MF,it Serie A,19,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Jacopo BacciUnknown Squad
Big5,Unknown Squad,Aliou Badara Balde,197,gn GUI,"MF,FW",de Bundesliga,21,2002,1.0,3,2.93,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Aliou Badara BaldeUnknown Squad
Big5,Unknown Squad,Loic Bade,198,fr FRA,DF,es La Liga,24,2000,29.8,23,0.77,20,0,1,2,0,0,2,0.07,2,0,0,0,0,0,Loic BadeUnknown Squad
Big5,Unknown Squad,Milan Badelj,199,hr CRO,MF,it Serie A,35,1989,16.4,26,1.59,20,0,0,4,2,0,1,0.06,0,0,0,1,0,0,Milan BadeljUnknown Squad
Big5,Unknown Squad,Benoit Badiashile,200,fr FRA,DF,eng Premier League,23,2001,3.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Benoit BadiashileUnknown Squad
Big5,Unknown Squad,Alex Baena,201,es ESP,"MF,FW",es La Liga,23,2001,28.8,169,5.86,108,41,4,11,4,1,21,0.73,17,2,1,0,1,0,Alex BaenaUnknown Squad
Big5,Unknown Squad,Juma Bah,202,sl SLE,DF,es La Liga,18,2006,9.6,2,0.21,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Juma BahUnknown Squad
Big5,Unknown Squad,Juma Bah,203,sl SLE,DF,fr Ligue 1,18,2006,7.6,7,0.92,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Juma BahUnknown Squad
Big5,Unknown Squad,Leon Bailey,204,jm JAM,"FW,MF",eng Premier League,26,1997,12.7,38,3.01,23,1,8,3,3,0,4,0.32,4,0,0,0,0,0,Leon BaileyUnknown Squad
Big5,Unknown Squad,Eric Bailly,205,ci CIV,DF,es La Liga,30,1994,6.9,2,0.29,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Eric BaillyUnknown Squad
Big5,Unknown Squad,Theo Bair,206,ca CAN,FW,fr Ligue 1,24,1999,10.4,17,1.63,14,0,1,2,0,0,2,0.19,1,0,0,1,0,0,Theo BairUnknown Squad
Big5,Unknown Squad,Stefan Bajcetic,207,es ESP,"MF,DF",es La Liga,19,2004,10.8,14,1.30,10,0,0,2,2,0,1,0.09,0,0,0,1,0,0,Stefan BajceticUnknown Squad
Big5,Unknown Squad,Cedric Bakambu,208,cd COD,FW,es La Liga,33,1991,7.9,11,1.39,9,0,0,1,1,0,3,0.38,2,0,0,0,1,0,Cedric BakambuUnknown Squad
Big5,Unknown Squad,Mitchel Bakker,209,nl NED,MF,it Serie A,24,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Mitchel BakkerUnknown Squad
Big5,Unknown Squad,Mitchel Bakker,210,nl NED,"FW,DF",fr Ligue 1,24,2000,12.7,40,3.13,28,8,2,1,1,0,4,0.31,2,1,0,0,1,0,Mitchel BakkerUnknown Squad
Big5,Unknown Squad,Darryl Bakola,211,fr FRA,"DF,MF",fr Ligue 1,16,2007,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Darryl BakolaUnknown Squad
Big5,Unknown Squad,Ridle Baku,212,de GER,"FW,MF",de Bundesliga,26,1998,13.0,31,2.38,22,2,1,3,1,2,4,0.31,3,0,0,0,1,0,Ridle BakuUnknown Squad
Big5,Unknown Squad,Ridle Baku,213,de GER,"DF,MF",de Bundesliga,26,1998,14.2,30,2.12,25,1,2,1,0,1,6,0.42,5,0,0,0,0,1,Ridle BakuUnknown Squad
Big5,Unknown Squad,Dilane Bakwa,214,fr FRA,"MF,DF",fr Ligue 1,21,2002,27.7,110,3.97,67,21,10,3,7,2,16,0.58,13,1,1,0,1,0,Dilane BakwaUnknown Squad
Big5,Unknown Squad,Tommaso Baldanzi,215,it ITA,"MF,FW",it Serie A,21,2003,9.2,36,3.89,23,0,6,4,2,1,4,0.43,3,0,0,0,0,1,Tommaso BaldanziUnknown Squad
Big5,Unknown Squad,Alejandro Balde,216,es ESP,DF,es La Liga,20,2003,25.4,76,2.99,60,3,3,3,7,0,12,0.47,10,0,0,0,2,0,Alejandro BaldeUnknown Squad
Big5,Unknown Squad,Keita Balde,217,sn SEN,FW,it Serie A,29,1995,7.1,21,2.97,14,0,2,3,2,0,0,0.00,0,0,0,0,0,0,Keita BaldeUnknown Squad
Big5,Unknown Squad,Carlos Baleba,218,cm CMR,MF,eng Premier League,20,2004,29.6,66,2.23,55,0,2,5,1,3,4,0.14,2,0,0,0,1,1,Carlos BalebaUnknown Squad
Big5,Unknown Squad,Leonardo Balerdi,219,ar ARG,DF,fr Ligue 1,25,1999,25.3,27,1.07,22,0,3,2,0,0,3,0.12,3,0,0,0,0,0,Leonardo BalerdiUnknown Squad
Big5,Unknown Squad,Ivan Balliu,220,al ALB,DF,es La Liga,32,1992,13.3,19,1.43,14,3,0,1,1,0,1,0.08,1,0,0,0,0,0,Ivan BalliuUnknown Squad
Big5,Unknown Squad,Fode Ballo-Toure,221,sn SEN,"DF,MF",fr Ligue 1,27,1997,6.5,4,0.61,4,0,0,0,0,0,1,0.15,1,0,0,0,0,0,Fode Ballo-ToureUnknown Squad
Big5,Unknown Squad,Botond Balogh,222,hu HUN,DF,it Serie A,22,2002,22.8,8,0.35,7,0,0,0,0,1,2,0.09,2,0,0,0,0,0,Botond BaloghUnknown Squad
Big5,Unknown Squad,Folarin Balogun,223,us USA,FW,fr Ligue 1,23,2001,6.8,19,2.78,13,0,1,4,1,0,2,0.29,0,0,1,1,0,0,Folarin BalogunUnknown Squad
Big5,Unknown Squad,Mario Balotelli,224,it ITA,"FW,MF",it Serie A,33,1990,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Mario BalotelliUnknown Squad
Big5,Unknown Squad,Abdoulaye Bamba,225,ci CIV,DF,fr Ligue 1,34,1990,16.8,10,0.60,8,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Abdoulaye BambaUnknown Squad
Big5,Unknown Squad,Jonathan Bamba,226,ci CIV,"FW,MF",es La Liga,28,1996,9.0,28,3.11,24,0,2,2,0,0,4,0.44,4,0,0,0,0,0,Jonathan BambaUnknown Squad
Big5,Unknown Squad,Mohamed Bamba,227,ci CIV,MF,fr Ligue 1,19,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Mohamed BambaUnknown Squad
Big5,Unknown Squad,Samuel Bamba,228,de GER,"FW,MF",de Bundesliga,20,2004,0.3,2,6.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Samuel BambaUnknown Squad
Big5,Unknown Squad,Lameck Banda,229,zm ZAM,"FW,MF",it Serie A,23,2001,6.8,23,3.39,15,1,3,1,3,0,1,0.15,1,0,0,0,0,0,Lameck BandaUnknown Squad
Big5,Unknown Squad,Daniel Bandeira,230,pt POR,MF,it Serie A,24,2000,4.5,6,1.33,5,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Daniel BandeiraUnknown Squad
Big5,Unknown Squad,Mattia Bani,231,it ITA,DF,it Serie A,30,1993,16.7,7,0.42,6,0,0,1,0,0,2,0.12,1,0,0,1,0,0,Mattia BaniUnknown Squad
Big5,Unknown Squad,Noahkai Banks,232,us USA,DF,de Bundesliga,17,2006,3.1,1,0.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Noahkai BanksUnknown Squad
Big5,Unknown Squad,Scott Banks,233,sct SCO,"FW,MF",de Bundesliga,22,2001,1.3,3,2.35,0,0,1,1,1,0,1,0.78,0,0,0,1,0,0,Scott BanksUnknown Squad
Big5,Unknown Squad,Adrian Baquerin,234,es ESP,FW,es La Liga,17,2007,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Adrian BaquerinUnknown Squad
Big5,Unknown Squad,Antonin Barak,235,cz CZE,MF,it Serie A,29,1994,0.6,3,5.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Antonin BarakUnknown Squad
Big5,Unknown Squad,Federico Barba,236,it ITA,DF,it Serie A,30,1993,4.8,3,0.63,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Federico BarbaUnknown Squad
Big5,Unknown Squad,Valentin Barco,237,ar ARG,"DF,FW",es La Liga,20,2004,3.2,10,3.12,5,4,0,1,0,0,0,0.00,0,0,0,0,0,0,Valentin BarcoUnknown Squad
Big5,Unknown Squad,Valentin Barco,238,ar ARG,"MF,DF",fr Ligue 1,20,2004,12.9,20,1.56,17,0,1,1,1,0,6,0.47,6,0,0,0,0,0,Valentin BarcoUnknown Squad
Big5,Unknown Squad,Bradley Barcola,239,fr FRA,FW,fr Ligue 1,21,2002,24.2,101,4.17,87,1,5,4,2,2,20,0.83,17,0,1,2,0,0,Bradley BarcolaUnknown Squad
Big5,Unknown Squad,Melvin Bard,240,fr FRA,"DF,MF",fr Ligue 1,23,2000,21.5,49,2.28,40,2,4,2,1,0,4,0.19,4,0,0,0,0,0,Melvin BardUnknown Squad
Big5,Unknown Squad,Nicolo Barella,241,it ITA,MF,it Serie A,27,1997,27.7,112,4.07,89,7,5,5,4,2,15,0.54,14,0,1,0,0,0,Nicolo BarellaUnknown Squad
Big5,Unknown Squad,Gabriel Bares,242,ch SUI,"MF,DF",fr Ligue 1,23,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Gabriel BaresUnknown Squad
Big5,Unknown Squad,Borna Barisic,243,hr CRO,DF,es La Liga,31,1992,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Borna BarisicUnknown Squad
Big5,Unknown Squad,Teo Barisic,244,fr FRA,DF,fr Ligue 1,19,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Teo BarisicUnknown Squad
Big5,Unknown Squad,Kike Barja,245,es ESP,"FW,MF",es La Liga,27,1997,3.5,18,5.14,9,4,3,0,2,0,2,0.57,1,0,0,0,1,0,Kike BarjaUnknown Squad
Big5,Unknown Squad,Ross Barkley,246,eng ENG,MF,eng Premier League,30,1993,6.5,18,2.78,15,1,2,0,0,0,3,0.46,3,0,0,0,0,0,Ross BarkleyUnknown Squad
Big5,Unknown Squad,Aymen Barkok,247,ma MAR,MF,de Bundesliga,26,1998,0.8,2,2.47,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Aymen BarkokUnknown Squad
Big5,Unknown Squad,Harvey Barnes,248,eng ENG,FW,eng Premier League,26,1997,19.5,64,3.27,44,1,7,6,6,0,9,0.46,6,0,1,1,1,0,Harvey BarnesUnknown Squad
Big5,Unknown Squad,Enzo Barrenechea,249,ar ARG,MF,es La Liga,23,2001,24.3,44,1.81,35,1,0,1,3,4,8,0.33,5,1,0,0,1,1,Enzo BarrenecheaUnknown Squad
Big5,Unknown Squad,Ander Barrenetxea,250,es ESP,"MF,FW",es La Liga,22,2001,14.0,42,2.99,31,1,2,5,1,2,6,0.43,4,0,0,2,0,0,Ander BarrenetxeaUnknown Squad
Big5,Unknown Squad,Pablo Barrios,251,es ESP,MF,es La Liga,21,2003,25.9,66,2.55,58,1,1,3,1,2,11,0.43,11,0,0,0,0,0,Pablo BarriosUnknown Squad
Big5,Unknown Squad,Thierno Barry,252,fr FRA,FW,es La Liga,21,2002,25.8,46,1.78,32,0,3,6,3,2,6,0.23,5,0,1,0,0,0,Thierno BarryUnknown Squad
Big5,Unknown Squad,Davide Bartesaghi,253,it ITA,DF,it Serie A,18,2005,1.3,2,1.53,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Davide BartesaghiUnknown Squad
Big5,Unknown Squad,Marc Bartra,254,es ESP,DF,es La Liga,33,1991,23.3,13,0.56,10,0,1,2,0,0,3,0.13,1,0,0,2,0,0,Marc BartraUnknown Squad
Big5,Unknown Squad,Federico Baschirotto,255,it ITA,DF,it Serie A,27,1996,38.0,17,0.45,13,2,0,2,0,0,1,0.03,0,0,0,1,0,0,Federico BaschirottoUnknown Squad
Big5,Unknown Squad,Daniele Baselli,256,it ITA,MF,it Serie A,32,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Daniele BaselliUnknown Squad
Big5,Unknown Squad,Calvin Bassey,257,ng NGA,DF,eng Premier League,24,1999,34.2,23,0.67,19,1,2,0,0,1,3,0.09,2,0,0,0,0,1,Calvin BasseyUnknown Squad
Big5,Unknown Squad,Aboubacar Bassinga,258,ci CIV,MF,es La Liga,19,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Aboubacar BassingaUnknown Squad
Big5,Unknown Squad,Alessandro Bastoni,259,it ITA,DF,it Serie A,25,1999,26.7,71,2.66,61,4,0,1,3,2,11,0.41,9,1,0,0,1,0,Alessandro BastoniUnknown Squad
Big5,Unknown Squad,Augusto Batalla,260,ar ARG,GK,es La Liga,28,1996,32.0,7,0.22,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Augusto BatallaUnknown Squad
Big5,Unknown Squad,Michy Batshuayi,261,be BEL,FW,de Bundesliga,30,1993,3.3,4,1.20,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Michy BatshuayiUnknown Squad
Big5,Unknown Squad,Dylan Batubinsika,262,cd COD,DF,fr Ligue 1,28,1996,22.4,9,0.40,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Dylan BatubinsikaUnknown Squad
Big5,Unknown Squad,Maximilian Bauer,263,de GER,DF,de Bundesliga,24,2000,7.3,4,0.55,2,0,0,0,1,1,0,0.00,0,0,0,0,0,0,Maximilian BauerUnknown Squad
Big5,Unknown Squad,Oliver Baumann,264,de GER,GK,de Bundesliga,34,1990,28.0,10,0.36,6,4,0,0,0,0,2,0.07,0,2,0,0,0,0,Oliver BaumannUnknown Squad
Big5,Unknown Squad,Christoph Baumgartner,265,at AUT,MF,de Bundesliga,24,1999,17.9,42,2.35,31,0,3,6,1,1,6,0.34,3,0,1,2,0,0,Christoph BaumgartnerUnknown Squad
Big5,Unknown Squad,Rafael Bauza,266,es ESP,MF,es La Liga,19,2005,2.0,1,0.49,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Rafael BauzaUnknown Squad
Big5,Unknown Squad,Altay Bayindir,267,tr TUR,GK,eng Premier League,26,1998,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Altay BayindirUnknown Squad
Big5,Unknown Squad,Ihlas Bebou,268,tg TOG,MF,de Bundesliga,30,1994,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Ihlas BebouUnknown Squad
Big5,Unknown Squad,Adrian Beck,269,de GER,"MF,FW",de Bundesliga,27,1997,17.8,56,3.16,37,4,10,4,1,0,4,0.23,2,1,1,0,0,0,Adrian BeckUnknown Squad
Big5,Unknown Squad,Sheraldo Becker,270,sr SUR,"FW,MF",es La Liga,29,1995,11.1,21,1.90,17,0,2,1,1,0,1,0.09,1,0,0,0,0,0,Sheraldo BeckerUnknown Squad
Big5,Unknown Squad,Timo Becker,271,de GER,DF,de Bundesliga,27,1997,27.2,30,1.10,22,1,2,4,0,1,8,0.29,5,0,1,1,0,1,Timo BeckerUnknown Squad
